length,$p_{stable}$,SpinGlass,Magnetization
1.0,$1/n^2$,-450.0,1.0
10.0,$1/n^2$,-386.0,0.29333333333333333
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
9.0,$1/n^2$,-386.0,0.5111111111111111
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-390.0,0.06666666666666667
1.0,$1/n^2$,-450.0,1.0
7.0,$1/n^2$,-382.0,0.04761904761904761
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
8.0,$1/n^2$,-386.0,0.0044444444444444444
7.0,$1/n^2$,-386.0,0.12380952380952381
8.0,$1/n^2$,-386.0,0.006666666666666666
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
10.0,$1/n^2$,-386.0,0.22666666666666666
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-390.0,0.06666666666666667
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
18.0,$1/n^2$,-382.0,0.03703703703703704
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
8.0,$1/n^2$,-386.0,0.0044444444444444444
63.0,$1/n^2$,-378.0,0.05396825396825397
1.0,$1/n^2$,-390.0,0.06666666666666667
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
90.0,$1/n^2$,-382.0,0.06370370370370372
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
8.0,$1/n^2$,-386.0,0.26666666666666666
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-390.0,0.06666666666666667
9.0,$1/n^2$,-386.0,0.3777777777777777
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
90.0,$1/n^2$,-382.0,0.1911111111111111
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
90.0,$1/n^2$,-382.0,0.2755555555555556
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
9.0,$1/n^2$,-386.0,0.008395061728395062
8.0,$1/n^2$,-386.0,0.01888888888888889
1.0,$1/n^2$,-450.0,1.0
1.0,$1/n^2$,-450.0,1.0
9.0,$1/n^2$,-386.0,0.3037037037037037
8.0,$1/n^2$,-382.0,0.06666666666666667
1.0,$1/n^2$,-450.0,1.0
