length,$r_{stable}$,fct,Energy,Consensus
6,6.314285714285713,884,-0.6484375,0.0400390625
6,6.529411764705883,888,-0.658203125,0.0615234375
6,6.757575757575758,892,-0.703125,0.0107421875
12,7.0,896,-0.662109375,0.0263671875
2,7.258064516129032,900,-0.6796875,0.0224609375
12,7.533333333333332,904,-0.658203125,0.033203125
12,7.827586206896553,908,-0.671875,0.0263671875
6,8.142857142857142,912,-0.638671875,0.0302734375
6,8.481481481481481,916,-0.6640625,0.01171875
6,8.846153846153848,920,-0.65234375,0.005859375
2,9.24,924,-0.67578125,0.0234375
6,9.666666666666666,928,-0.65625,0.0048828125
2,10.130434782608695,932,-0.66796875,0.0361328125
6,10.636363636363637,936,-0.6484375,0.060546875
2,11.190476190476188,940,-0.650390625,0.033203125
2,11.8,944,-0.6484375,0.005859375
2,12.473684210526313,948,-0.64453125,0.0166015625
2,13.222222222222221,952,-0.62890625,0.0556640625
2,14.058823529411766,956,-0.65234375,0.021484375
2,15.0,960,-0.62890625,0.048828125
6,16.066666666666666,964,-0.62890625,0.00390625
2,17.285714285714285,968,-0.623046875,0.0673828125
2,18.69230769230769,972,-0.6484375,0.03515625
6,20.33333333333333,976,-0.650390625,0.044921875
6,22.272727272727273,980,-0.62109375,0.0576171875
6,24.6,984,-0.62109375,0.0078125
2,27.444444444444446,988,-0.626953125,0.0224609375
2,31.0,992,-0.630859375,0.0146484375
2,35.57142857142857,996,-0.625,0.0361328125
2,41.66666666666666,1000,-0.626953125,0.0224609375
2,50.2,1004,-0.62890625,0.0126953125
1,63.0,1008,-0.6171875,0.017578125
1,84.33333333333333,1012,-0.6171875,0.01953125
2,127.0,1016,-0.615234375,0.0166015625
2,255.0,1020,-0.619140625,0.0166015625
1,inf,1024,-0.615234375,0.015625
60,2.4133333333333336,724,-0.66796875,0.01295572916666667
42,2.45945945945946,728,-0.67578125,0.08956473214285714
12,2.5068493150684934,732,-0.662109375,0.1201171875
6,2.555555555555556,736,-0.705078125,0.007486979166666667
6,2.605633802816901,740,-0.673828125,0.0068359375
12,2.657142857142857,744,-0.69140625,0.006510416666666667
6,2.710144927536232,748,-0.666015625,0.0859375
6,2.764705882352941,752,-0.66796875,0.0244140625
84,2.82089552238806,756,-0.669921875,0.07277715773809522
60,2.878787878787879,760,-0.64453125,0.07421875
12,2.9384615384615387,764,-0.689453125,0.0791015625
12,3.0,768,-0.65234375,0.032552083333333336
12,3.063492063492064,772,-0.66015625,0.025390625
12,3.129032258064516,776,-0.66796875,0.08984375
6,3.19672131147541,780,-0.666015625,0.060546875
6,3.2666666666666666,784,-0.671875,0.0087890625
4,3.3389830508474576,788,-0.630859375,0.017578125
6,3.4137931034482767,792,-0.66015625,0.0026041666666666665
12,3.4912280701754392,796,-0.625,0.046875
6,3.571428571428572,800,-0.662109375,0.009114583333333334
24,3.654545454545455,804,-0.65625,0.06681315104166667
2,3.7407407407407414,808,-0.640625,0.0146484375
6,3.830188679245283,812,-0.6875,0.0751953125
6,3.9230769230769234,816,-0.642578125,0.009440104166666666
12,4.019607843137255,820,-0.626953125,0.0380859375
6,4.12,824,-0.619140625,0.021484375
6,4.224489795918367,828,-0.62109375,0.06119791666666665
6,4.333333333333333,832,-0.6328125,0.0166015625
6,4.446808510638298,836,-0.6484375,0.0703125
12,4.565217391304348,840,-0.619140625,0.035481770833333336
6,4.688888888888889,844,-0.638671875,0.017578125
6,4.818181818181818,848,-0.623046875,0.05859375
6,4.953488372093024,852,-0.626953125,0.029296875
6,5.095238095238095,856,-0.607421875,0.0341796875
12,5.243902439024391,860,-0.63671875,0.04931640625
6,5.4,864,-0.60546875,0.015299479166666666
6,5.564102564102564,868,-0.626953125,0.05240885416666666
6,5.7368421052631575,872,-0.59765625,0.013671875
12,5.918918918918918,876,-0.615234375,0.0283203125
6,6.111111111111112,880,-0.6171875,0.00390625
4,6.314285714285713,884,-0.626953125,0.00390625
12,6.529411764705883,888,-0.607421875,0.0458984375
30,6.757575757575758,892,-0.623046875,0.0546875
6,7.0,896,-0.63671875,0.0771484375
6,7.258064516129032,900,-0.625,0.0693359375
6,7.533333333333332,904,-0.6015625,0.033203125
6,7.827586206896553,908,-0.6171875,0.021484375
6,8.142857142857142,912,-0.603515625,0.0263671875
6,8.481481481481481,916,-0.58984375,0.01953125
2,8.846153846153848,920,-0.595703125,0.037109375
2,9.24,924,-0.640625,0.0615234375
2,9.666666666666666,928,-0.583984375,0.033203125
6,10.130434782608695,932,-0.59375,0.0048828125
4,10.636363636363637,936,-0.6015625,0.0166015625
2,11.190476190476188,940,-0.5859375,0.0107421875
2,11.8,944,-0.6015625,0.0546875
2,12.473684210526313,948,-0.61328125,0.0751953125
6,13.222222222222221,952,-0.591796875,0.0546875
2,14.058823529411766,956,-0.599609375,0.00390625
2,15.0,960,-0.580078125,0.0107421875
2,16.066666666666666,964,-0.587890625,0.021484375
6,17.285714285714285,968,-0.58203125,0.0244140625
2,18.69230769230769,972,-0.611328125,0.013671875
2,20.33333333333333,976,-0.572265625,0.0087890625
2,22.272727272727273,980,-0.5703125,0.02734375
6,24.6,984,-0.576171875,0.0322265625
2,27.444444444444446,988,-0.5703125,0.00390625
2,31.0,992,-0.576171875,0.021484375
2,35.57142857142857,996,-0.564453125,0.0263671875
2,41.66666666666666,1000,-0.568359375,0.00390625
2,50.2,1004,-0.568359375,0.029296875
2,63.0,1008,-0.56640625,0.015625
2,84.33333333333333,1012,-0.57421875,0.00390625
1,127.0,1016,-0.572265625,0.001953125
2,255.0,1020,-0.56640625,0.0087890625
1,inf,1024,-0.56640625,0.013671875
1092,2.4133333333333336,724,-0.755859375,0.08411315247252747
60,2.45945945945946,728,-0.697265625,0.01171875
6,2.5068493150684934,732,-0.69140625,0.1005859375
12,2.555555555555556,736,-0.701171875,0.030924479166666668
6,2.605633802816901,740,-0.677734375,0.1005859375
84,2.657142857142857,744,-0.677734375,0.029343377976190483
6,2.710144927536232,748,-0.701171875,0.023111979166666668
84,2.764705882352941,752,-0.681640625,0.06473214285714286
6,2.82089552238806,756,-0.689453125,0.07291666666666667
4,2.878787878787879,760,-0.701171875,0.0068359375
84,2.9384615384615387,764,-0.669921875,0.052129836309523815
6,3.0,768,-0.728515625,0.051106770833333336
24,3.063492063492064,772,-0.68359375,0.03824869791666666
12,3.129032258064516,776,-0.716796875,0.11474609375
12,3.19672131147541,780,-0.7109375,0.07421875
12,3.2666666666666666,784,-0.677734375,0.091796875
48,3.3389830508474576,788,-0.6875,0.06396484375
6,3.4137931034482767,792,-0.697265625,0.0361328125
12,3.4912280701754392,796,-0.69140625,0.173828125
6,3.571428571428572,800,-0.669921875,0.0888671875
4,3.654545454545455,804,-0.65625,0.0029296875
6,3.7407407407407414,808,-0.67578125,0.0068359375
12,3.830188679245283,812,-0.646484375,0.0732421875
6,3.9230769230769234,816,-0.701171875,0.0751953125
84,4.019607843137255,820,-0.669921875,0.011439732142857142
6,4.12,824,-0.63671875,0.0498046875
6,4.224489795918367,828,-0.6796875,0.006510416666666667
6,4.333333333333333,832,-0.623046875,0.0244140625
6,4.446808510638298,836,-0.654296875,0.021484375
210,4.565217391304348,840,-0.69140625,0.042271205357142856
6,4.688888888888889,844,-0.662109375,0.029296875
6,4.818181818181818,848,-0.658203125,0.0361328125
12,4.953488372093024,852,-0.66796875,0.013671875
2,5.095238095238095,856,-0.681640625,0.041015625
12,5.243902439024391,860,-0.666015625,0.017578125
6,5.4,864,-0.671875,0.044921875
6,5.564102564102564,868,-0.6796875,0.0244140625
6,5.7368421052631575,872,-0.6796875,0.07194010416666667
6,5.918918918918918,876,-0.689453125,0.0048828125
6,6.111111111111112,880,-0.677734375,0.0078125
6,6.314285714285713,884,-0.662109375,0.049153645833333336
6,6.529411764705883,888,-0.666015625,0.0654296875
6,6.757575757575758,892,-0.666015625,0.0087890625
2,7.0,896,-0.6484375,0.0126953125
2,7.258064516129032,900,-0.642578125,0.046875
6,7.533333333333332,904,-0.66015625,0.0654296875
2,7.827586206896553,908,-0.658203125,0.0029296875
6,8.142857142857142,912,-0.669921875,0.0048828125
6,8.481481481481481,916,-0.646484375,0.021484375
6,8.846153846153848,920,-0.640625,0.0302734375
4,9.24,924,-0.640625,0.0810546875
2,9.666666666666666,928,-0.689453125,0.0048828125
6,10.130434782608695,932,-0.65234375,0.041015625
2,10.636363636363637,936,-0.630859375,0.0029296875
6,11.190476190476188,940,-0.65234375,0.0013020833333333333
6,11.8,944,-0.634765625,0.044921875
2,12.473684210526313,948,-0.642578125,0.0712890625
2,13.222222222222221,952,-0.62109375,0.0244140625
2,14.058823529411766,956,-0.654296875,0.001953125
2,15.0,960,-0.634765625,0.0078125
2,16.066666666666666,964,-0.642578125,0.0458984375
2,17.285714285714285,968,-0.6171875,0.0400390625
2,18.69230769230769,972,-0.638671875,0.005859375
2,20.33333333333333,976,-0.634765625,0.0009765625
2,22.272727272727273,980,-0.630859375,0.0224609375
2,24.6,984,-0.626953125,0.01953125
2,27.444444444444446,988,-0.64453125,0.0048828125
6,31.0,992,-0.634765625,0.0146484375
2,35.57142857142857,996,-0.634765625,0.017578125
2,41.66666666666666,1000,-0.638671875,0.0029296875
2,50.2,1004,-0.609375,0.029296875
1,63.0,1008,-0.619140625,0.013671875
2,84.33333333333333,1012,-0.62890625,0.0
2,127.0,1016,-0.62109375,0.03125
1,255.0,1020,-0.62109375,0.009765625
1,inf,1024,-0.62109375,0.009765625
60,2.4133333333333336,724,-0.720703125,0.0341796875
12,2.45945945945946,728,-0.666015625,0.017578125
6,2.5068493150684934,732,-0.703125,0.068359375
30,2.555555555555556,736,-0.677734375,0.0927734375
12,2.605633802816901,740,-0.697265625,0.0517578125
12,2.657142857142857,744,-0.6953125,0.0078125
12,2.710144927536232,748,-0.66796875,0.06803385416666667
84,2.764705882352941,752,-0.69921875,0.09012276785714286
24,2.82089552238806,756,-0.703125,0.061279296875
240,2.878787878787879,760,-0.689453125,0.020182291666666668
6,2.9384615384615387,764,-0.701171875,0.0478515625
6,3.0,768,-0.6875,0.0126953125
6,3.063492063492064,772,-0.701171875,0.03125
12,3.129032258064516,776,-0.68359375,0.052734375
12,3.19672131147541,780,-0.708984375,0.021484375
